#Firmware: Speeduino 2023.05
PriLevel,SecLevel,ThirdLevel,Trigger,Sync,Cycle,RefTime,MaxTime,ToothTime,Time
Flag,Flag,Flag,Flag,Flag,Flag,ms,ms,ms,ms
1.0,0.0,1.0,0.0,0.0,0.0,1011938.5,NaN,1011938.5
0.0,0.0,1.0,0.0,0.0,0.0,1011941.4,2.908,1011941.4
1.0,0.0,1.0,0.0,0.0,0.0,1011954.44,13.032,1011954.44
0.0,0.0,1.0,0.0,0.0,0.0,1011957.9,3.48,1011957.9
1.0,0.0,1.0,0.0,0.0,0.0,1011969.2,11.28,1011969.2
0.0,0.0,1.0,0.0,0.0,0.0,1011972.75,3.56,1011972.75
1.0,0.0,1.0,0.0,0.0,0.0,1011983.5,10.76,1011983.5
0.0,0.0,1.0,0.0,0.0,0.0,1011987.0,3.504,1011987.0
1.0,0.0,1.0,0.0,0.0,0.0,1011999.56,12.552,1011999.56
0.0,0.0,1.0,0.0,0.0,0.0,1012003.44,3.88,1012003.44
1.0,0.0,1.0,0.0,0.0,0.0,1012177.7,174.248,1012177.7
0.0,0.0,1.0,0.0,0.0,0.0,1012180.1,2.456,1012180.1
1.0,0.0,1.0,0.0,0.0,0.0,1012191.06,10.9,1012191.06
0.0,0.0,1.0,0.0,0.0,0.0,1012194.5,3.444,1012194.5
1.0,0.0,1.0,0.0,0.0,0.0,1012201.25,6.736,1012201.25
0.0,0.0,1.0,0.0,0.0,0.0,1012204.5,3.284,1012204.5
1.0,0.0,1.0,0.0,0.0,0.0,1012209.6,5.112,1012209.6
0.0,0.0,1.0,0.0,0.0,0.0,1012212.6,3.02,1012212.6
1.0,0.0,1.0,0.0,0.0,0.0,1012217.06,4.424,1012217.06
0.0,0.0,1.0,0.0,0.0,0.0,1012219.94,2.868,1012219.94
1.0,0.0,1.0,0.0,0.0,0.0,1012224.06,4.12,1012224.06
0.0,0.0,1.0,0.0,0.0,0.0,1012226.9,2.796,1012226.9
1.0,0.0,1.0,0.0,0.0,0.0,1012230.9,4.012,1012230.9
0.0,0.0,1.0,0.0,0.0,0.0,1012233.6,2.764,1012233.6
1.0,0.0,1.0,0.0,0.0,0.0,1012237.6,4.024,1012237.6
0.0,0.0,1.0,0.0,0.0,0.0,1012240.4,2.736,1012240.4
1.0,0.0,1.0,0.0,0.0,0.0,1012244.5,4.144,1012244.5
0.0,0.0,1.0,0.0,0.0,0.0,1012247.3,2.788,1012247.3
1.0,0.0,1.0,0.0,0.0,0.0,1012251.6,4.332,1012251.6
0.0,0.0,1.0,0.0,0.0,0.0,1012254.44,2.792,1012254.44
1.0,0.0,1.0,0.0,0.0,0.0,1012258.8,4.344,1012258.8
0.0,0.0,1.0,0.0,0.0,0.0,1012261.56,2.788,1012261.56
1.0,0.0,1.0,0.0,0.0,0.0,1012266.4,4.772,1012266.4
0.0,0.0,1.0,0.0,0.0,0.0,1012272.1,5.776,1012272.1
1.0,0.0,1.0,0.0,0.0,0.0,1012290.3,18.192,1012290.3
1.0,1.0,1.0,1.0,0.0,0.0,1012290.6,0.324,1012290.6
0.0,1.0,1.0,0.0,0.0,0.0,1012294.0,3.364,1012294.0
0.0,0.0,1.0,1.0,0.0,0.0,1012300.75,6.756,1012300.75
1.0,0.0,1.0,0.0,0.0,0.0,1012301.0,0.232,1012301.0
0.0,0.0,1.0,0.0,0.0,0.0,1012304.3,3.352,1012304.3
1.0,0.0,1.0,0.0,0.0,0.0,1012314.06,9.752,1012314.06
0.0,0.0,1.0,0.0,0.0,0.0,1012317.0,2.88,1012317.0
1.0,0.0,1.0,0.0,0.0,0.0,1012331.4,14.384,1012331.4
0.0,0.0,1.0,0.0,0.0,0.0,1012332.6,1.28,1012332.6
1.0,0.0,1.0,0.0,0.0,0.0,1012346.7,14.068,1012346.7
0.0,0.0,1.0,0.0,0.0,0.0,1012349.7,3.004,1012349.7
1.0,0.0,1.0,0.0,0.0,0.0,1012359.0,9.304,1012359.0
0.0,0.0,1.0,0.0,0.0,0.0,1012362.4,3.392,1012362.4
1.0,0.0,1.0,0.0,0.0,0.0,1012368.8,6.404,1012368.8
0.0,0.0,1.0,0.0,0.0,0.0,1012372.0,3.212,1012372.0
1.0,0.0,1.0,0.0,0.0,0.0,1012377.06,5.06,1012377.06
0.0,0.0,1.0,0.0,0.0,0.0,1012380.1,3.052,1012380.1
1.0,0.0,1.0,0.0,0.0,0.0,1012384.56,4.424,1012384.56
0.0,0.0,1.0,0.0,0.0,0.0,1012387.5,2.944,1012387.5
1.0,0.0,1.0,0.0,0.0,0.0,1012391.6,4.152,1012391.6
0.0,0.0,1.0,0.0,0.0,0.0,1012394.56,2.92,1012394.56
1.0,0.0,1.0,0.0,0.0,0.0,1012398.6,4.064,1012398.6
0.0,0.0,1.0,0.0,0.0,0.0,1012401.56,2.92,1012401.56
1.0,0.0,1.0,0.0,0.0,0.0,1012405.6,4.1,1012405.6
0.0,0.0,1.0,0.0,0.0,0.0,1012408.6,2.956,1012408.6
1.0,0.0,1.0,0.0,0.0,0.0,1012412.8,4.228,1012412.8
0.0,0.0,1.0,0.0,0.0,0.0,1012415.9,3.016,1012415.9
1.0,0.0,1.0,0.0,0.0,0.0,1012420.1,4.26,1012420.1
0.0,0.0,1.0,0.0,0.0,0.0,1012423.06,2.964,1012423.06
1.0,0.0,1.0,0.0,0.0,0.0,1012427.44,4.356,1012427.44
0.0,0.0,1.0,0.0,0.0,0.0,1012430.44,2.98,1012430.44
1.0,0.0,1.0,0.0,0.0,0.0,1012435.75,5.32,1012435.75
0.0,0.0,1.0,0.0,0.0,0.0,1012441.7,5.968,1012441.7
1.0,0.0,1.0,0.0,0.0,0.0,1012460.8,19.104,1012460.8
1.0,1.0,1.0,1.0,0.0,0.0,1012460.9,0.092,1012460.9
0.0,1.0,1.0,0.0,0.0,0.0,1012467.44,6.516,1012467.44
0.0,0.0,1.0,1.0,0.0,0.0,1012471.3,3.892,1012471.3
1.0,0.0,1.0,0.0,0.0,0.0,1012504.2,32.864,1012504.2
0.0,0.0,1.0,0.0,0.0,0.0,1012507.94,3.744,1012507.94
