#Firmware: Speeduino 2023.05
PriLevel,SecLevel,ThirdLevel,Trigger,Sync,Cycle,RefTime,MaxTime,ToothTime,Time
Flag,Flag,Flag,Flag,Flag,Flag,ms,ms,ms,ms
MARK 000
0.000,0.000,1.000,0.000,0.000,0.000,1012362,3.392,1012362
1.000,0.000,1.000,0.000,0.000,0.000,1012369,6.404,1012369
0.000,0.000,1.000,0.000,0.000,0.000,1012372,3.212,1012372
1.000,0.000,1.000,0.000,0.000,0.000,1012377,5.060,1012377
0.000,0.000,1.000,0.000,0.000,0.000,1012380,3.052,1012380
1.000,0.000,1.000,0.000,0.000,0.000,1012385,4.424,1012385
0.000,0.000,1.000,0.000,0.000,0.000,1012388,2.944,1012388
1.000,0.000,1.000,0.000,0.000,0.000,1012392,4.152,1012392
0.000,0.000,1.000,0.000,0.000,0.000,1012395,2.920,1012395
1.000,0.000,1.000,0.000,0.000,0.000,1012399,4.064,1012399
0.000,0.000,1.000,0.000,0.000,0.000,1012402,2.920,1012402
1.000,0.000,1.000,0.000,0.000,0.000,1012406,4.100,1012406
0.000,0.000,1.000,0.000,0.000,0.000,1012409,2.956,1012409
1.000,0.000,1.000,0.000,0.000,0.000,1012413,4.228,1012413
0.000,0.000,1.000,0.000,0.000,0.000,1012416,3.016,1012416
1.000,0.000,1.000,0.000,0.000,0.000,1012420,4.260,1012420
0.000,0.000,1.000,0.000,0.000,0.000,1012423,2.964,1012423
1.000,0.000,1.000,0.000,0.000,0.000,1012427,4.356,1012427
0.000,0.000,1.000,0.000,0.000,0.000,1012430,2.980,1012430
1.000,0.000,1.000,0.000,0.000,0.000,1012436,5.320,1012436
0.000,0.000,1.000,0.000,0.000,0.000,1012442,5.968,1012442
1.000,0.000,1.000,0.000,0.000,0.000,1012461,19.104,1012461
1.000,1.000,1.000,1.000,0.000,0.000,1012461,0.092,1012461
0.000,1.000,1.000,0.000,0.000,0.000,1012467,6.516,1012467
0.000,0.000,1.000,1.000,0.000,0.000,1012471,3.892,1012471
1.000,0.000,1.000,0.000,0.000,0.000,1012504,32.864,1012504
0.000,0.000,1.000,0.000,0.000,0.000,1012508,3.744,1012508
1.000,0.000,1.000,0.000,0.000,0.000,1012524,15.732,1012524
0.000,0.000,1.000,0.000,0.000,0.000,1012527,2.892,1012527
1.000,0.000,1.000,0.000,0.000,0.000,1012537,9.980,1012537
0.000,0.000,1.000,0.000,0.000,0.000,1012540,3.384,1012540
1.000,0.000,1.000,0.000,0.000,0.000,1012546,6.492,1012546
0.000,0.000,1.000,0.000,0.000,0.000,1012550,3.212,1012550
1.000,0.000,1.000,0.000,0.000,0.000,1012555,4.972,1012555
0.000,0.000,1.000,0.000,0.000,0.000,1012558,2.952,1012558
1.000,0.000,1.000,0.000,0.000,0.000,1012562,4.312,1012562
0.000,0.000,1.000,0.000,0.000,0.000,1012565,2.816,1012565
1.000,0.000,1.000,0.000,0.000,0.000,1012569,4.024,1012569
0.000,0.000,1.000,0.000,0.000,0.000,1012571,2.740,1012571
1.000,0.000,1.000,0.000,0.000,0.000,1012575,3.916,1012575
0.000,0.000,1.000,0.000,0.000,0.000,1012578,2.712,1012578
1.000,0.000,1.000,0.000,0.000,0.000,1012582,3.912,1012582
0.000,0.000,1.000,0.000,0.000,0.000,1012585,2.696,1012585
1.000,0.000,1.000,0.000,0.000,0.000,1012589,4.024,1012589
0.000,0.000,1.000,0.000,0.000,0.000,1012591,2.756,1012591
1.000,0.000,1.000,0.000,0.000,0.000,1012596,4.208,1012596
0.000,0.000,1.000,0.000,0.000,0.000,1012598,2.776,1012598
1.000,0.000,1.000,0.000,0.000,0.000,1012603,4.340,1012603
0.000,0.000,1.000,0.000,0.000,0.000,1012606,2.756,1012606
1.000,0.000,1.000,0.000,0.000,0.000,1012610,4.680,1012610
0.000,0.000,1.000,0.000,0.000,0.000,1012616,5.812,1012616
1.000,0.000,1.000,0.000,0.000,0.000,1012634,17.592,1012634
0.000,0.000,1.000,0.000,0.000,0.000,1012637,3.620,1012637
1.000,0.000,1.000,0.000,0.000,0.000,1012644,6.492,1012644
0.000,0.000,1.000,0.000,0.000,0.000,1012647,3.340,1012647
1.000,0.000,1.000,0.000,0.000,0.000,1012656,8.796,1012656
0.000,0.000,1.000,0.000,0.000,0.000,1012659,3.152,1012659
1.000,0.000,1.000,0.000,0.000,0.000,1012671,12.096,1012671
0.000,0.000,1.000,0.000,0.000,0.000,1012674,2.404,1012674
1.000,0.000,1.000,0.000,0.000,0.000,1012686,12.496,1012686
0.000,0.000,1.000,0.000,0.000,0.000,1012689,3.096,1012689
1.000,0.000,1.000,0.000,0.000,0.000,1012698,8.892,1012698
0.000,0.000,1.000,0.000,0.000,0.000,1012701,3.340,1012701
1.000,0.000,1.000,0.000,0.000,0.000,1012707,6.116,1012707
0.000,0.000,1.000,0.000,0.000,0.000,1012711,3.116,1012711
1.000,0.000,1.000,0.000,0.000,0.000,1012715,4.804,1012715
0.000,0.000,1.000,0.000,0.000,0.000,1012718,2.940,1012718
1.000,0.000,1.000,0.000,0.000,0.000,1012722,4.160,1012722
0.000,0.000,1.000,0.000,0.000,0.000,1012725,2.824,1012725
1.000,0.000,1.000,0.000,0.000,0.000,1012729,3.884,1012729
0.000,0.000,1.000,0.000,0.000,0.000,1012732,2.788,1012732
1.000,0.000,1.000,0.000,0.000,0.000,1012736,3.764,1012736
0.000,0.000,1.000,0.000,0.000,0.000,1012739,2.776,1012739
1.000,0.000,1.000,0.000,0.000,0.000,1012742,3.764,1012742
0.000,0.000,1.000,0.000,0.000,0.000,1012745,2.800,1012745
1.000,0.000,1.000,0.000,0.000,0.000,1012749,3.840,1012749
0.000,0.000,1.000,0.000,0.000,0.000,1012752,2.860,1012752
1.000,0.000,1.000,0.000,0.000,0.000,1012756,3.996,1012756
0.000,0.000,1.000,0.000,0.000,0.000,1012759,2.932,1012759
1.000,0.000,1.000,0.000,0.000,0.000,1012763,4.156,1012763
1.000,0.000,1.000,0.000,0.000,0.000,1012972,209.424,1012972
0.000,0.000,1.000,0.000,0.000,0.000,1012976,3.332,1012976
1.000,0.000,1.000,0.000,0.000,0.000,1012985,9.336,1012985
0.000,0.000,1.000,0.000,0.000,0.000,1012988,3.252,1012988
1.000,0.000,1.000,0.000,0.000,0.000,1012998,9.552,1012998
0.000,0.000,1.000,0.000,0.000,0.000,1013001,3.352,1013001
1.000,0.000,1.000,0.000,0.000,0.000,1013009,7.712,1013009
0.000,0.000,1.000,0.000,0.000,0.000,1013012,3.352,1013012
1.000,0.000,1.000,0.000,0.000,0.000,1013018,5.996,1013018
0.000,0.000,1.000,0.000,0.000,0.000,1013021,3.188,1013021
1.000,0.000,1.000,0.000,0.000,0.000,1013026,5.008,1013026
0.000,0.000,1.000,0.000,0.000,0.000,1013029,3.064,1013029
1.000,0.000,1.000,0.000,0.000,0.000,1013034,4.496,1013034
0.000,0.000,1.000,0.000,0.000,0.000,1013037,2.992,1013037
1.000,0.000,1.000,0.000,0.000,0.000,1013041,4.308,1013041
0.000,0.000,1.000,0.000,0.000,0.000,1013044,2.988,1013044
1.000,0.000,1.000,0.000,0.000,0.000,1013049,4.276,1013049
0.000,0.000,1.000,0.000,0.000,0.000,1013052,3.000,1013052
1.000,0.000,1.000,0.000,0.000,0.000,1013056,4.356,1013056
0.000,0.000,1.000,0.000,0.000,0.000,1013059,3.052,1013059
1.000,0.000,1.000,0.000,0.000,0.000,1013063,4.324,1013063
0.000,0.000,1.000,0.000,0.000,0.000,1013066,2.984,1013066
1.000,0.000,1.000,0.000,0.000,0.000,1013071,4.348,1013071
0.000,0.000,1.000,0.000,0.000,0.000,1013074,3.052,1013074
1.000,0.000,1.000,0.000,0.000,0.000,1013078,4.508,1013078
0.000,0.000,1.000,0.000,0.000,0.000,1013081,2.988,1013081
1.000,0.000,1.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
0.000,0.000,0.000,0.000,0.000,0.000,1013087,5.476,1013087
MARK 001
1.000,0.000,1.000,0.000,0.000,0.000,1013150,62.980,1013150
0.000,0.000,1.000,0.000,0.000,0.000,1013154,4.864,1013154
1.000,0.000,1.000,0.000,0.000,0.000,1013166,12.020,1013166
0.000,0.000,1.000,0.000,0.000,0.000,1013170,3.260,1013170
1.000,0.000,1.000,0.000,0.000,0.000,1013179,9.064,1013179
0.000,0.000,1.000,0.000,0.000,0.000,1013182,3.352,1013182
1.000,0.000,1.000,0.000,0.000,0.000,1013189,6.472,1013189
0.000,0.000,1.000,0.000,0.000,0.000,1013192,3.196,1013192
1.000,0.000,1.000,0.000,0.000,0.000,1013197,5.144,1013197
0.000,0.000,1.000,0.000,0.000,0.000,1013200,2.980,1013200
1.000,0.000,1.000,0.000,0.000,0.000,1013204,4.556,1013204
0.000,0.000,1.000,0.000,0.000,0.000,1013207,2.860,1013207
1.000,0.000,1.000,0.000,0.000,0.000,1013212,4.292,1013212
0.000,0.000,1.000,0.000,0.000,0.000,1013214,2.812,1013214
1.000,0.000,1.000,0.000,0.000,0.000,1013219,4.228,1013219
0.000,0.000,1.000,0.000,0.000,0.000,1013221,2.800,1013221
1.000,0.000,1.000,0.000,0.000,0.000,1013226,4.272,1013226
0.000,0.000,1.000,0.000,0.000,0.000,1013229,2.796,1013229
1.000,0.000,1.000,0.000,0.000,0.000,1013233,4.436,1013233
0.000,0.000,1.000,0.000,0.000,0.000,1013236,2.844,1013236
1.000,0.000,1.000,0.000,0.000,0.000,1013240,4.456,1013240
0.000,0.000,1.000,0.000,0.000,0.000,1013243,2.784,1013243
1.000,0.000,1.000,0.000,0.000,0.000,1013248,4.520,1013248
0.000,0.000,1.000,0.000,0.000,0.000,1013250,2.828,1013250
1.000,0.000,1.000,0.000,0.000,0.000,1013255,4.936,1013255
0.000,0.000,1.000,0.000,0.000,0.000,1013261,5.844,1013261
1.000,0.000,1.000,0.000,0.000,0.000,1013280,18.352,1013280
0.000,0.000,1.000,0.000,0.000,0.000,1013283,3.700,1013283
1.000,0.000,1.000,0.000,0.000,0.000,1013290,6.592,1013290
0.000,0.000,1.000,0.000,0.000,0.000,1013293,3.356,1013293
1.000,0.000,1.000,0.000,0.000,0.000,1013302,8.540,1013302
0.000,0.000,1.000,0.000,0.000,0.000,1013305,3.276,1013305
1.000,0.000,1.000,0.000,0.000,0.000,1013316,10.848,1013316
0.000,0.000,1.000,0.000,0.000,0.000,1013319,3.008,1013319
1.000,0.000,1.000,0.000,0.000,0.000,1013330,10.964,1013330
0.000,0.000,1.000,0.000,0.000,0.000,1013333,3.288,1013333
1.000,0.000,1.000,0.000,0.000,0.000,1013341,8.360,1013341
0.000,0.000,1.000,0.000,0.000,0.000,1013345,3.360,1013345
1.000,0.000,1.000,0.000,0.000,0.000,1013351,6.116,1013351
0.000,0.000,1.000,0.000,0.000,0.000,1013354,3.152,1013354
1.000,0.000,1.000,0.000,0.000,0.000,1013359,4.952,1013359
0.000,0.000,1.000,0.000,0.000,0.000,1013362,2.992,1013362
1.000,0.000,1.000,0.000,0.000,0.000,1013366,4.364,1013366
0.000,0.000,1.000,0.000,0.000,0.000,1013369,2.892,1013369
1.000,0.000,1.000,0.000,0.000,0.000,1013373,4.112,1013373
0.000,0.000,1.000,0.000,0.000,0.000,1013376,2.864,1013376
1.000,0.000,1.000,0.000,0.000,0.000,1013380,4.028,1013380
0.000,0.000,1.000,0.000,0.000,0.000,1013383,2.864,1013383
1.000,0.000,1.000,0.000,0.000,0.000,1013387,4.064,1013387
0.000,0.000,1.000,0.000,0.000,0.000,1013390,2.900,1013390
1.000,0.000,1.000,0.000,0.000,0.000,1013394,4.192,1013394
0.000,0.000,1.000,0.000,0.000,0.000,1013397,2.952,1013397
1.000,0.000,1.000,0.000,0.000,0.000,1013402,4.272,1013402
0.000,0.000,1.000,0.000,0.000,0.000,1013404,2.904,1013404
1.000,0.000,1.000,0.000,0.000,0.000,1013409,4.268,1013409
0.000,0.000,1.000,0.000,0.000,0.000,1013412,2.900,1013412
1.000,0.000,1.000,0.000,0.000,0.000,1013417,5.260,1013417
0.000,0.000,1.000,0.000,0.000,0.000,1013423,5.912,1013423
1.000,0.000,1.000,0.000,0.000,0.000,1013441,17.880,1013441
0.000,0.000,1.000,0.000,0.000,0.000,1013447,6.652,1013447
1.000,0.000,1.000,0.000,0.000,0.000,1013474,26.556,1013474
0.000,0.000,1.000,0.000,0.000,0.000,1013479,5.040,1013479
1.000,0.000,1.000,0.000,0.000,0.000,1013489,10.088,1013489
0.000,0.000,1.000,0.000,0.000,0.000,1013492,3.472,1013492
1.000,0.000,1.000,0.000,0.000,0.000,1013501,8.244,1013501
0.000,0.000,1.000,0.000,0.000,0.000,1013504,3.384,1013504
1.000,0.000,1.000,0.000,0.000,0.000,1013510,6.112,1013510
0.000,0.000,1.000,0.000,0.000,0.000,1013513,3.192,1013513
1.000,0.000,1.000,0.000,0.000,0.000,1013518,4.940,1013518
0.000,0.000,1.000,0.000,0.000,0.000,1013521,2.980,1013521
1.000,0.000,1.000,0.000,0.000,0.000,1013526,4.404,1013526
0.000,0.000,1.000,0.000,0.000,0.000,1013529,2.860,1013529
1.000,0.000,1.000,0.000,0.000,0.000,1013533,4.188,1013533
0.000,0.000,1.000,0.000,0.000,0.000,1013536,2.796,1013536
1.000,0.000,1.000,0.000,0.000,0.000,1013540,4.124,1013540
0.000,0.000,1.000,0.000,0.000,0.000,1013543,2.800,1013543
1.000,0.000,1.000,0.000,0.000,0.000,1013547,4.180,1013547
0.000,0.000,1.000,0.000,0.000,0.000,1013549,2.784,1013549
1.000,0.000,1.000,0.000,0.000,0.000,1013554,4.344,1013554
0.000,0.000,1.000,0.000,0.000,0.000,1013557,2.844,1013557
1.000,0.000,1.000,0.000,0.000,0.000,1013561,4.384,1013561
0.000,0.000,1.000,0.000,0.000,0.000,1013564,2.776,1013564
1.000,0.000,1.000,0.000,0.000,0.000,1013568,4.448,1013568
0.000,0.000,1.000,0.000,0.000,0.000,1013571,2.816,1013571
1.000,0.000,1.000,0.000,0.000,0.000,1013576,4.844,1013576
0.000,0.000,1.000,0.000,0.000,0.000,1013582,5.784,1013582
1.000,0.000,1.000,0.000,0.000,0.000,1013599,17.760,1013599
1.000,1.000,1.000,1.000,0.000,0.000,1013600,0.808,1013600
0.000,1.000,1.000,0.000,0.000,0.000,1013603,2.796,1013603
1.000,1.000,1.000,0.000,0.000,0.000,1013609,6.144,1013609
1.000,0.000,1.000,1.000,0.000,0.000,1013610,0.884,1013610
0.000,0.000,1.000,0.000,0.000,0.000,1013613,2.408,1013613
1.000,0.000,1.000,0.000,0.000,0.000,1013620,7.472,1013620
0.000,0.000,1.000,0.000,0.000,0.000,1013623,3.368,1013623
1.000,0.000,1.000,0.000,0.000,0.000,1013632,8.876,1013632
0.000,0.000,1.000,0.000,0.000,0.000,1013636,3.304,1013636
1.000,0.000,1.000,0.000,0.000,0.000,1013645,9.000,1013645
0.000,0.000,1.000,0.000,0.000,0.000,1013648,3.376,1013648
1.000,0.000,1.000,0.000,0.000,0.000,1013655,7.504,1013655
0.000,0.000,1.000,0.000,0.000,0.000,1013659,3.340,1013659
1.000,0.000,1.000,0.000,0.000,0.000,1013665,5.952,1013665
0.000,0.000,1.000,0.000,0.000,0.000,1013668,3.192,1013668
1.000,0.000,1.000,0.000,0.000,0.000,1013673,5.072,1013673
0.000,0.000,1.000,0.000,0.000,0.000,1013676,3.088,1013676
1.000,0.000,1.000,0.000,0.000,0.000,1013681,4.608,1013681
0.000,0.000,1.000,0.000,0.000,0.000,1013684,3.032,1013684
1.000,0.000,1.000,0.000,0.000,0.000,1013688,4.460,1013688
0.000,0.000,1.000,0.000,0.000,0.000,1013691,3.036,1013691
1.000,0.000,1.000,0.000,0.000,0.000,1013696,4.456,1013696
0.000,0.000,1.000,0.000,0.000,0.000,1013699,3.060,1013699
1.000,0.000,1.000,0.000,0.000,0.000,1013703,4.460,1013703
0.000,0.000,1.000,0.000,0.000,0.000,1013706,3.020,1013706
1.000,0.000,1.000,0.000,0.000,0.000,1013711,4.396,1013711
0.000,0.000,1.000,0.000,0.000,0.000,1013714,3.056,1013714
1.000,0.000,1.000,0.000,0.000,0.000,1013718,4.480,1013718
0.000,0.000,1.000,0.000,0.000,0.000,1013721,3.052,1013721
1.000,0.000,1.000,0.000,0.000,0.000,1013726,4.628,1013726
0.000,0.000,1.000,0.000,0.000,0.000,1013729,3.028,1013729
1.000,0.000,1.000,0.000,0.000,0.000,1013734,5.608,1013734
0.000,0.000,1.000,0.000,0.000,0.000,1013740,5.928,1013740
1.000,0.000,1.000,0.000,0.000,0.000,1013760,19.572,1013760
1.000,1.000,1.000,1.000,0.000,0.000,1013760,0.248,1013760
0.000,1.000,1.000,0.000,0.000,0.000,1013767,6.368,1013767
0.000,0.000,1.000,1.000,0.000,0.000,1013771,4.012,1013771
1.000,0.000,1.000,0.000,0.000,0.000,1013796,25.844,1013796
0.000,0.000,1.000,0.000,0.000,0.000,1013801,4.928,1013801
1.000,0.000,1.000,0.000,0.000,0.000,1013812,11.028,1013812
1.000,0.000,1.000,0.000,0.000,0.000,1014121,308.164,1014121
