#Firmware: Speeduino 2023.05
PriLevel,SecLevel,ThirdLevel,Trigger,Sync,Cycle,RefTime,ToothTime,Time
Flag,Flag,Flag,Flag,Flag,Flag,ms,ms,ms
1.0,0.0,0.0,0.0,0.0,0.0,14089.808,3.352,14089.808
0.0,0.0,0.0,0.0,0.0,0.0,14092.208,2.4,14092.208
1.0,0.0,0.0,0.0,0.0,0.0,14095.668,3.46,14095.668
0.0,0.0,0.0,0.0,0.0,0.0,14098.088,2.42,14098.088
1.0,0.0,0.0,0.0,0.0,0.0,14101.68,3.592,14101.68
0.0,0.0,0.0,0.0,0.0,0.0,14104.204,2.524,14104.204
1.0,0.0,0.0,0.0,0.0,0.0,14107.972,3.768,14107.972
0.0,0.0,0.0,0.0,0.0,0.0,14110.928,2.956,14110.928
1.0,0.0,0.0,0.0,0.0,0.0,14125.648,14.72,14125.648
0.0,0.0,0.0,0.0,0.0,0.0,14130.98,5.332,14130.98
1.0,0.0,0.0,0.0,0.0,0.0,14136.012,5.032,14136.012
0.0,0.0,0.0,0.0,0.0,0.0,14138.88,2.868,14138.88
1.0,0.0,0.0,0.0,0.0,0.0,14144.576,5.696,14144.576
0.0,0.0,0.0,0.0,0.0,0.0,14147.616,3.04,14147.616
1.0,0.0,0.0,0.0,0.0,0.0,14154.464,6.848,14154.464
0.0,0.0,0.0,0.0,0.0,0.0,14157.544,3.08,14157.544
1.0,0.0,0.0,0.0,0.0,0.0,14165.404,7.86,14165.404
0.0,0.0,0.0,0.0,0.0,0.0,14168.492,3.088,14168.492
1.0,0.0,0.0,0.0,0.0,0.0,14175.744,7.252,14175.744
0.0,0.0,0.0,0.0,0.0,0.0,14178.876,3.132,14178.876
1.0,0.0,0.0,0.0,0.0,0.0,14184.468,5.592,14184.468
0.0,0.0,0.0,0.0,0.0,0.0,14187.416,2.948,14187.416
1.0,0.0,0.0,0.0,0.0,0.0,14191.78,4.364,14191.78
0.0,0.0,0.0,0.0,0.0,0.0,14194.56,2.78,14194.56
1.0,0.0,0.0,0.0,0.0,0.0,14198.288,3.728,14198.288
0.0,0.0,0.0,0.0,0.0,0.0,14200.904,2.616,14200.904
1.0,0.0,0.0,0.0,0.0,0.0,14204.324,3.42,14204.324
0.0,0.0,0.0,0.0,0.0,0.0,14206.884,2.56,14206.884
1.0,0.0,0.0,0.0,0.0,0.0,14210.176,3.292,14210.176
0.0,0.0,0.0,0.0,0.0,0.0,14212.704,2.528,14212.704
1.0,0.0,0.0,0.0,0.0,0.0,14215.976,3.272,14215.976
0.0,0.0,0.0,0.0,0.0,0.0,14218.496,2.52,14218.496
1.0,0.0,0.0,0.0,0.0,0.0,14221.804,3.308,14221.804
0.0,0.0,0.0,0.0,0.0,0.0,14224.352,2.548,14224.352
1.0,0.0,0.0,0.0,0.0,0.0,14227.772,3.42,14227.772
0.0,0.0,0.0,0.0,0.0,0.0,14230.356,2.584,14230.356
1.0,0.0,0.0,0.0,0.0,0.0,14233.94,3.584,14233.94
0.0,0.0,0.0,0.0,0.0,0.0,14236.632,2.692,14236.632
1.0,0.0,0.0,0.0,0.0,0.0,14240.336,3.704,14240.336
0.0,0.0,0.0,0.0,0.0,0.0,14243.792,3.456,14243.792
1.0,0.0,0.0,0.0,0.0,0.0,14257.42,13.628,14257.42
0.0,0.0,0.0,0.0,0.0,0.0,14263.568,6.148,14263.568
1.0,0.0,0.0,0.0,0.0,0.0,14284.116,20.548,14284.116
0.0,0.0,0.0,0.0,0.0,0.0,14288.936,4.82,14288.936
1.0,0.0,0.0,0.0,0.0,0.0,14297.972,9.036,14297.972
0.0,0.0,0.0,0.0,0.0,0.0,14300.992,3.02,14300.992
1.0,0.0,0.0,0.0,0.0,0.0,14308.304,7.312,14308.304
1.0,0.0,0.0,0.0,0.0,0.0,14550.128,241.824,14550.128
0.0,0.0,0.0,0.0,0.0,0.0,14555.052,4.924,14555.052
1.0,0.0,0.0,0.0,0.0,0.0,14563.856,8.804,14563.856
0.0,0.0,0.0,0.0,0.0,0.0,14566.86,3.004,14566.86
1.0,0.0,0.0,0.0,0.0,0.0,14574.02,7.16,14574.02
0.0,0.0,0.0,0.0,0.0,0.0,14577.088,3.068,14577.088
1.0,0.0,0.0,0.0,0.0,0.0,14582.816,5.728,14582.816
0.0,0.0,0.0,0.0,0.0,0.0,14585.736,2.92,14585.736
1.0,0.0,0.0,0.0,0.0,0.0,14590.372,4.636,14590.372
0.0,0.0,0.0,0.0,0.0,0.0,14593.084,2.712,14593.084
1.0,0.0,0.0,0.0,0.0,0.0,14597.128,4.044,14597.128
0.0,0.0,0.0,0.0,0.0,0.0,14599.716,2.588,14599.716
1.0,0.0,0.0,0.0,0.0,0.0,14603.484,3.768,14603.484
0.0,0.0,0.0,0.0,0.0,0.0,14606.008,2.524,14606.008
1.0,0.0,0.0,0.0,0.0,0.0,14609.668,3.66,14609.668
0.0,0.0,0.0,0.0,0.0,0.0,14612.168,2.5,14612.168
1.0,0.0,0.0,0.0,0.0,0.0,14615.844,3.676,14615.844
0.0,0.0,0.0,0.0,0.0,0.0,14618.316,2.472,14618.316
1.0,0.0,0.0,0.0,0.0,0.0,14622.072,3.756,14622.072
0.0,0.0,0.0,0.0,0.0,0.0,14624.596,2.524,14624.596
1.0,0.0,0.0,0.0,0.0,0.0,14628.508,3.912,14628.508
0.0,0.0,0.0,0.0,0.0,0.0,14631.068,2.56,14631.068
1.0,0.0,0.0,0.0,0.0,0.0,14635.104,4.036,14635.104
0.0,0.0,0.0,0.0,0.0,0.0,14637.712,2.608,14637.712
1.0,0.0,0.0,0.0,0.0,0.0,14641.64,3.928,14641.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
0.0,0.0,0.0,0.0,0.0,0.0,14644.64,3.0,14644.64
MARK 000
0.0,0.0,0.0,0.0,0.0,0.0,14702.876,58.236,14702.876
1.0,0.0,0.0,0.0,0.0,0.0,14709.836,6.96,14709.836
0.0,0.0,0.0,0.0,0.0,0.0,14712.964,3.128,14712.964
1.0,0.0,0.0,0.0,0.0,0.0,14718.52,5.556,14718.52
0.0,0.0,0.0,0.0,0.0,0.0,14721.492,2.972,14721.492
1.0,0.0,0.0,0.0,0.0,0.0,14725.984,4.492,14725.984
0.0,0.0,0.0,0.0,0.0,0.0,14728.812,2.828,14728.812
1.0,0.0,0.0,0.0,0.0,0.0,14732.724,3.912,14732.724
0.0,0.0,0.0,0.0,0.0,0.0,14735.416,2.692,14735.416
1.0,0.0,0.0,0.0,0.0,0.0,14739.056,3.64,14739.056
0.0,0.0,0.0,0.0,0.0,0.0,14741.704,2.648,14741.704
1.0,0.0,0.0,0.0,0.0,0.0,14745.24,3.536,14745.24
0.0,0.0,0.0,0.0,0.0,0.0,14747.872,2.632,14747.872
1.0,0.0,0.0,0.0,0.0,0.0,14751.416,3.544,14751.416
0.0,0.0,0.0,0.0,0.0,0.0,14754.06,2.644,14754.06
1.0,0.0,0.0,0.0,0.0,0.0,14757.684,3.624,14757.684
0.0,0.0,0.0,0.0,0.0,0.0,14760.364,2.68,14760.364
1.0,0.0,0.0,0.0,0.0,0.0,14764.152,3.788,14764.152
0.0,0.0,0.0,0.0,0.0,0.0,14766.872,2.72,14766.872
1.0,0.0,0.0,0.0,0.0,0.0,14770.788,3.916,14770.788
0.0,0.0,0.0,0.0,0.0,0.0,14773.532,2.744,14773.532
1.0,0.0,0.0,0.0,0.0,0.0,14777.32,3.788,14777.32
0.0,0.0,0.0,0.0,0.0,0.0,14780.872,3.552,14780.872
1.0,0.0,0.0,0.0,0.0,0.0,14795.324,14.452,14795.324
0.0,0.0,0.0,0.0,0.0,0.0,14801.44,6.116,14801.44
1.0,0.0,0.0,0.0,0.0,0.0,14822.128,20.688,14822.128
0.0,0.0,0.0,0.0,0.0,0.0,14827.084,4.956,14827.084
1.0,0.0,0.0,0.0,0.0,0.0,14835.836,8.752,14835.836
0.0,0.0,0.0,0.0,0.0,0.0,14838.86,3.024,14838.86
1.0,0.0,0.0,0.0,0.0,0.0,14845.912,7.052,14845.912
0.0,0.0,0.0,0.0,0.0,0.0,14848.988,3.076,14848.988
1.0,0.0,0.0,0.0,0.0,0.0,14854.688,5.7,14854.688
0.0,0.0,0.0,0.0,0.0,0.0,14857.616,2.928,14857.616
1.0,0.0,0.0,0.0,0.0,0.0,14862.264,4.648,14862.264
0.0,0.0,0.0,0.0,0.0,0.0,14864.988,2.724,14864.988
1.0,0.0,0.0,0.0,0.0,0.0,14869.064,4.076,14869.064
0.0,0.0,0.0,0.0,0.0,0.0,14871.664,2.6,14871.664
1.0,0.0,0.0,0.0,0.0,0.0,14875.468,3.804,14875.468
0.0,0.0,0.0,0.0,0.0,0.0,14878.016,2.548,14878.016
1.0,0.0,0.0,0.0,0.0,0.0,14881.744,3.728,14881.744
0.0,0.0,0.0,0.0,0.0,0.0,14884.252,2.508,14884.252
1.0,0.0,0.0,0.0,0.0,0.0,14888.004,3.752,14888.004
0.0,0.0,0.0,0.0,0.0,0.0,14890.504,2.5,14890.504
1.0,0.0,0.0,0.0,0.0,0.0,14894.352,3.848,14894.352
0.0,0.0,0.0,0.0,0.0,0.0,14896.896,2.544,14896.896
1.0,0.0,0.0,0.0,0.0,0.0,14900.916,4.02,14900.916
0.0,0.0,0.0,0.0,0.0,0.0,14903.496,2.58,14903.496
1.0,0.0,0.0,0.0,0.0,0.0,14907.584,4.088,14907.584
0.0,0.0,0.0,0.0,0.0,0.0,14910.184,2.6,14910.184
1.0,0.0,0.0,0.0,0.0,0.0,14914.156,3.972,14914.156
0.0,0.0,0.0,0.0,0.0,0.0,14917.168,3.012,14917.168
0.0,1.0,0.0,1.0,0.0,0.0,14929.916,12.748,14929.916
1.0,1.0,0.0,0.0,0.0,0.0,14932.692,2.776,14932.692
0.0,1.0,0.0,0.0,0.0,0.0,14938.136,5.444,14938.136
0.0,0.0,0.0,1.0,0.0,0.0,14938.756,0.62,14938.756
1.0,0.0,0.0,0.0,0.0,0.0,14943.26,4.504,14943.26
0.0,0.0,0.0,0.0,0.0,0.0,14946.196,2.936,14946.196
1.0,0.0,0.0,0.0,0.0,0.0,14951.748,5.552,14951.748
0.0,0.0,0.0,0.0,0.0,0.0,14954.86,3.112,14954.86
1.0,0.0,0.0,0.0,0.0,0.0,14961.236,6.376,14961.236
0.0,0.0,0.0,0.0,0.0,0.0,14964.436,3.2,14964.436
1.0,0.0,0.0,0.0,0.0,0.0,14971.364,6.928,14971.364
0.0,0.0,0.0,0.0,0.0,0.0,14974.588,3.224,14974.588
1.0,0.0,0.0,0.0,0.0,0.0,14981.096,6.508,14981.096
0.0,0.0,0.0,0.0,0.0,0.0,14984.296,3.2,14984.296
1.0,0.0,0.0,0.0,0.0,0.0,14989.708,5.412,14989.708
0.0,0.0,0.0,0.0,0.0,0.0,14992.732,3.024,14992.732
1.0,0.0,0.0,0.0,0.0,0.0,14997.232,4.5,14997.232
0.0,0.0,0.0,0.0,0.0,0.0,15000.112,2.88,15000.112
1.0,0.0,0.0,0.0,0.0,0.0,15004.104,3.992,15004.104
0.0,0.0,0.0,0.0,0.0,0.0,15006.844,2.74,15006.844
1.0,0.0,0.0,0.0,0.0,0.0,15010.596,3.752,15010.596
0.0,0.0,0.0,0.0,0.0,0.0,15013.304,2.708,15013.304
1.0,0.0,0.0,0.0,0.0,0.0,15016.992,3.688,15016.992
0.0,0.0,0.0,0.0,0.0,0.0,15019.68,2.688,15019.68
1.0,0.0,0.0,0.0,0.0,0.0,15023.396,3.716,15023.396
0.0,0.0,0.0,0.0,0.0,0.0,15026.108,2.712,15026.108
1.0,0.0,0.0,0.0,0.0,0.0,15029.936,3.828,15029.936
0.0,0.0,0.0,0.0,0.0,0.0,15032.68,2.744,15032.68
1.0,0.0,0.0,0.0,0.0,0.0,15036.672,3.992,15036.672
0.0,0.0,0.0,0.0,0.0,0.0,15039.4,2.728,15039.4
1.0,0.0,0.0,0.0,0.0,0.0,15043.264,3.864,15043.264
0.0,0.0,0.0,0.0,0.0,0.0,15046.024,2.76,15046.024
1.0,0.0,0.0,0.0,0.0,0.0,15049.964,3.94,15049.964
0.0,0.0,0.0,0.0,0.0,0.0,15053.584,3.62,15053.584
0.0,1.0,0.0,1.0,0.0,0.0,15066.216,12.632,15066.216
1.0,1.0,0.0,0.0,0.0,0.0,15068.344,2.128,15068.344
0.0,1.0,0.0,0.0,0.0,0.0,15074.528,6.184,15074.528
0.0,0.0,0.0,1.0,0.0,0.0,15075.204,0.676,15075.204
1.0,0.0,0.0,0.0,0.0,0.0,15095.492,20.288,15095.492
0.0,0.0,0.0,0.0,0.0,0.0,15095.548,0.056,15095.548
1.0,0.0,0.0,0.0,0.0,0.0,15095.612,0.064,15095.612
0.0,0.0,0.0,0.0,0.0,0.0,15100.44,4.828,15100.44
1.0,0.0,0.0,0.0,0.0,0.0,15109.14,8.7,15109.14
0.0,0.0,0.0,0.0,0.0,0.0,15112.132,2.992,15112.132
1.0,0.0,0.0,0.0,0.0,0.0,15119.216,7.084,15119.216
0.0,0.0,0.0,0.0,0.0,0.0,15122.28,3.064,15122.28
1.0,0.0,0.0,0.0,0.0,0.0,15128.056,5.776,15128.056
0.0,0.0,0.0,0.0,0.0,0.0,15130.996,2.94,15130.996
1.0,0.0,0.0,0.0,0.0,0.0,15135.768,4.772,15135.768
0.0,0.0,0.0,0.0,0.0,0.0,15138.52,2.752,15138.52
1.0,0.0,0.0,0.0,0.0,0.0,15142.756,4.236,15142.756
0.0,0.0,0.0,0.0,0.0,0.0,15145.388,2.632,15145.388
1.0,0.0,0.0,0.0,0.0,0.0,15149.364,3.976,15149.364
0.0,0.0,0.0,0.0,0.0,0.0,15151.956,2.592,15151.956
1.0,0.0,0.0,0.0,0.0,0.0,15155.864,3.908,15155.864
0.0,0.0,0.0,0.0,0.0,0.0,15158.436,2.572,15158.436
1.0,0.0,0.0,0.0,0.0,0.0,15162.396,3.96,15162.396
0.0,0.0,0.0,0.0,0.0,0.0,15164.948,2.552,15164.948
1.0,0.0,0.0,0.0,0.0,0.0,15169.024,4.076,15169.024
0.0,0.0,0.0,0.0,0.0,0.0,15171.632,2.608,15171.632
1.0,0.0,0.0,0.0,0.0,0.0,15175.86,4.228,15175.86
0.0,0.0,0.0,0.0,0.0,0.0,15178.444,2.584,15178.444
1.0,0.0,0.0,0.0,0.0,0.0,15182.484,4.04,15182.484
